time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2
98	-1.325849476	1.1493936013	-1.412428683	-1.325849476	1.093238514
99	-1.320135183	1.1531662689	-1.410681383	-1.320135183	1.097085904
100	-1.314478321	1.1568595593	-1.408902234	-1.314478321	1.1008551803
101	-1.308877747	1.160475374	-1.407092253	-1.308877747	1.1045482034
102	-1.303332352	1.1640155525	-1.405252419	-1.303332352	1.1081667735
103	-1.29784106	1.1674818754	-1.403383679	-1.29784106	1.1117126334
104	-1.292402824	1.1708760666	-1.401486944	-1.292402824	1.1151874704
105	-1.287016629	1.1741997957	-1.399563096	-1.287016629	1.1185929189
106	-1.281681489	1.1774546799	-1.397612983	-1.281681489	1.121930562
107	-1.276396446	1.1806422865	-1.395637426	-1.276396446	1.1252019342
108	-1.271160566	1.1837641346	-1.393637216	-1.271160566	1.1284085228
109	-1.265972943	1.1868216971	-1.39161312	-1.265972943	1.1315517701
110	-1.260832697	1.1898164023	-1.389565875	-1.260832697	1.1346330749
111	-1.25573897	1.1927496359	-1.387496197	-1.25573897	1.1376537942
112	-1.250690927	1.1956227425	-1.385404777	-1.250690927	1.1406152449
113	-1.245687756	1.1984370269	-1.383292281	-1.245687756	1.1435187052
114	-1.240728666	1.2011937562	-1.381159356	-1.240728666	1.1463654162
115	-1.235812888	1.2038941604	-1.379006628	-1.235812888	1.1491565832
116	-1.230939671	1.2065394346	-1.376834699	-1.230939671	1.1518933767
117	-1.226108285	1.2091307395	-1.374644156	-1.226108285	1.1545769343
118	-1.221318018	1.2116692033	-1.372435565	-1.221318018	1.1572083614
119	-1.216568175	1.2141559225	-1.370209475	-1.216568175	1.1597887326
120	-1.21185808	1.216591963	-1.367966416	-1.21185808	1.1623190925
121	-1.207187074	1.2189783613	-1.365706904	-1.207187074	1.1648004573
122	-1.202554513	1.2213161258	-1.363431436	-1.202554513	1.167233815
123	-1.197959768	1.2236062371	-1.361140496	-1.197959768	1.1696201273
124	-1.193402229	1.2258496497	-1.358834552	-1.193402229	1.1719603298
125	-1.188881297	1.2280472924	-1.356514058	-1.188881297	1.1742553331
126	-1.184396388	1.2302000692	-1.354179454	-1.184396388	1.1765060238
127	-1.179946934	1.2323088605	-1.351831166	-1.179946934	1.1787132652
128	-1.175532378	1.2343745236	-1.34946961	-1.175532378	1.180877898
129	-1.171152177	1.2363978935	-1.347095186	-1.171152177	1.1830007411
130	-1.1668058	1.2383797836	-1.344708284	-1.1668058	1.1850825925
131	-1.162492729	1.2403209866	-1.342309283	-1.162492729	1.1871242296
132	-1.158212457	1.2422222749	-1.339898549	-1.158212457	1.1891264103
133	-1.153964489	1.2440844016	-1.33747644	-1.153964489	1.1910898734
134	-1.149748342	1.2459081005	-1.3350433	-1.149748342	1.193015339
135	-1.145563542	1.2476940877	-1.332599467	-1.145563542	1.1949035097
136	-1.141409626	1.2494430612	-1.330145266	-1.141409626	1.1967550704
137	-1.137286142	1.2511557019	-1.327681015	-1.137286142	1.1985706894
138	-1.133192647	1.2528326743	-1.325207022	-1.133192647	1.200351019
139	-1.129128709	1.2544746265	-1.322723587	-1.129128709	1.2020966953
140	-1.125093903	1.2560821912	-1.320230999	-1.125093903	1.2038083393
141	-1.121087815	1.257655986	-1.317729543	-1.121087815	1.2054865575
142	-1.117110038	1.2591966136	-1.315219493	-1.117110038	1.2071319415
143	-1.113160176	1.2607046627	-1.312701116	-1.113160176	1.2087450695
144	-1.109237839	1.2621807082	-1.310174672	-1.109237839	1.2103265058
145	-1.105342647	1.2636253115	-1.307640415	-1.105342647	1.2118768019
146	-1.101474226	1.2650390209	-1.305098589	-1.101474226	1.2133964963
147	-1.097632211	1.2664223724	-1.302549436	-1.097632211	1.2148861154
148	-1.093816244	1.2677758896	-1.299993186	-1.093816244	1.2163461735
149	-1.090025973	1.269100084	-1.297430067	-1.090025973	1.2177771732
150	-1.086261056	1.2703954558	-1.294860299	-1.086261056	1.2191796059
151	-1.082521155	1.271662494	-1.292284097	-1.082521155	1.2205539519
152	-1.07880594	1.2729016765	-1.289701669	-1.07880594	1.221900681
153	-1.075115087	1.2741134708	-1.28711322	-1.075115087	1.2232202526
154	-1.071448279	1.275298334	-1.284518945	-1.071448279	1.2245131157
155	-1.067805205	1.2764567132	-1.28191904	-1.067805205	1.2257797099
156	-1.064185559	1.2775890457	-1.279313691	-1.064185559	1.2270204651
157	-1.060589042	1.2786957595	-1.276703081	-1.060589042	1.2282358019
158	-1.05701536	1.2797772733	-1.274087388	-1.05701536	1.2294261319
159	-1.053464225	1.2808339968	-1.271466785	-1.053464225	1.2305918581
160	-1.049935354	1.2818663311	-1.268841443	-1.049935354	1.2317333746
161	-1.04642847	1.2828746687	-1.266211525	-1.04642847	1.2328510676
162	-1.042943301	1.283859394	-1.263577191	-1.042943301	1.2339453149
163	-1.039479579	1.2848208831	-1.2609386	-1.039479579	1.2350164866
164	-1.036037042	1.2857595045	-1.258295902	-1.036037042	1.236064945
165	-1.032615433	1.2866756191	-1.255649246	-1.032615433	1.2370910452
166	-1.029214498	1.2875695803	-1.252998778	-1.029214498	1.2380951348
167	-1.025833989	1.2884417343	-1.250344638	-1.025833989	1.2390775544
168	-1.022473662	1.2892924202	-1.247686964	-1.022473662	1.2400386376
169	-1.019133278	1.2901219703	-1.245025891	-1.019133278	1.2409787114
170	-1.015812602	1.2909307102	-1.242361549	-1.015812602	1.2418980962
171	-1.012511402	1.291718959	-1.239694067	-1.012511402	1.2427971061
172	-1.00922945	1.2924870294	-1.237023568	-1.00922945	1.2436760488
173	-1.005966525	1.2932352281	-1.234350174	-1.005966525	1.2445352262
174	-1.002722407	1.2939638556	-1.231674004	-1.002722407	1.2453749339
175	-0.999496879	1.2946732064	-1.228995173	-0.999496879	1.2461954622
176	-0.99628973	1.2953635694	-1.226313795	-0.99628973	1.2469970954
177	-0.993100753	1.2960352281	-1.223629979	-0.993100753	1.2477801124
178	-0.989929742	1.2966884601	-1.220943832	-0.989929742	1.2485447868
179	-0.986776495	1.2973235381	-1.21825546	-0.986776495	1.2492913871
180	-0.983640815	1.2979407292	-1.215564965	-0.983640815	1.2500201763
181	-0.980522508	1.2985402958	-1.212872446	-0.980522508	1.2507314129
182	-0.977421382	1.2991224951	-1.210178001	-0.977421382	1.2514253502
183	-0.974337248	1.2996875796	-1.207481725	-0.974337248	1.2521022369
184	-0.971269921	1.3002357969	-1.204783712	-0.971269921	1.2527623171
185	-0.96821922	1.3007673902	-1.202084051	-0.96821922	1.2534058302
186	-0.965184964	1.3012825981	-1.199382831	-0.965184964	1.2540330114
187	-0.962166978	1.3017816547	-1.196680139	-0.962166978	1.2546440914
188	-0.959165088	1.30226479	-1.193976059	-0.959165088	1.2552392969
189	-0.956179124	1.3027322297	-1.191270674	-0.956179124	1.2558188503
190	-0.953208916	1.3031841954	-1.188564063	-0.953208916	1.2563829699
191	-0.9502543	1.3036209046	-1.185856306	-0.9502543	1.2569318704
192	-0.947315113	1.3040425712	-1.183147479	-0.947315113	1.2574657624
193	-0.944391195	1.3044494049	-1.180437657	-0.944391195	1.2579848527
194	-0.941482387	1.3048416118	-1.177726913	-0.941482387	1.2584893446
195	-0.938588535	1.3052193945	-1.175015319	-0.938588535	1.2589794377
196	-0.935709485	1.3055829518	-1.172302945	-0.935709485	1.2594553282
197	-0.932845087	1.305932479	-1.169589859	-0.932845087	1.2599172087
198	-0.929995192	1.3062681682	-1.166876127	-0.929995192	1.2603652687
199	-0.927159654	1.3065902079	-1.164161816	-0.927159654	1.2607996941
200	-0.92433833	1.3068987836	-1.161446987	-0.92433833	1.2612206678
201	-0.921531077	1.3071940773	-1.158731705	-0.921531077	1.2616283695
202	-0.918737756	1.3074762681	-1.156016028	-0.918737756	1.2620229758
203	-0.915958229	1.307745532	-1.153300018	-0.915958229	1.2624046603
204	-0.913192361	1.3080020419	-1.150583731	-0.913192361	1.2627735938
205	-0.910440018	1.3082459678	-1.147867224	-0.910440018	1.2631299441
206	-0.907701069	1.3084774769	-1.145150553	-0.907701069	1.263473876
207	-0.904975383	1.3086967335	-1.142433772	-0.904975383	1.2638055518
208	-0.902262833	1.3089038992	-1.139716933	-0.902262833	1.264125131
209	-0.899563293	1.309099133	-1.13700009	-0.899563293	1.2644327706
210	-0.896876638	1.309282591	-1.134283291	-0.896876638	1.2647286247
211	-0.894202747	1.309454427	-1.131566586	-0.894202747	1.2650128452
212	-0.891541498	1.3096147921	-1.128850024	-0.891541498	1.2652855812
213	-0.888892773	1.309763835	-1.126133652	-0.888892773	1.2655469796
214	-0.886256455	1.309901702	-1.123417516	-0.886256455	1.2657971849
215	-0.883632426	1.3100285368	-1.120701661	-0.883632426	1.266036339
216	-0.881020575	1.3101444811	-1.117986131	-0.881020575	1.266264582
217	-0.878420787	1.3102496741	-1.115270969	-0.878420787	1.2664820513
218	-0.875832952	1.3103442528	-1.112556218	-0.875832952	1.2666888822
219	-0.873256962	1.3104283521	-1.109841918	-0.873256962	1.2668852082
220	-0.870692706	1.3105021047	-1.107128109	-0.870692706	1.2670711601
221	-0.868140081	1.3105656411	-1.104414831	-0.868140081	1.2672468672
222	-0.865598979	1.3106190898	-1.101702123	-0.865598979	1.2674124564
223	-0.863069298	1.3106625775	-1.098990021	-0.863069298	1.2675680527
224	-0.860550936	1.3106962285	-1.096278564	-0.860550936	1.2677137793
225	-0.858043791	1.3107201655	-1.093567785	-0.858043791	1.2678497573
226	-0.855547765	1.3107345092	-1.090857722	-0.855547765	1.267976106
227	-0.853062759	1.3107393783	-1.088148407	-0.853062759	1.2680929428
228	-0.850588675	1.3107348898	-1.085439876	-0.850588675	1.2682003836
229	-0.84812542	1.3107211589	-1.082732159	-0.84812542	1.268298542
230	-0.845672897	1.310698299	-1.08002529	-0.845672897	1.2683875304
231	-0.843231015	1.3106664218	-1.0773193	-0.843231015	1.2684674591
232	-0.84079968	1.3106256373	-1.074614219	-0.84079968	1.268538437
233	-0.838378803	1.3105760538	-1.071910078	-0.838378803	1.2686005712
234	-0.835968294	1.310517778	-1.069206905	-0.835968294	1.2686539673
235	-0.833568064	1.3104509149	-1.066504729	-0.833568064	1.2686987292
236	-0.831178027	1.3103755682	-1.063803579	-0.831178027	1.2687349594
237	-0.828798095	1.3102918398	-1.061103482	-0.828798095	1.2687627588
238	-0.826428184	1.3101998301	-1.058404464	-0.826428184	1.2687822269
239	-0.82406821	1.3100996381	-1.055706551	-0.82406821	1.2687934615
240	-0.821718089	1.3099913614	-1.05300977	-0.821718089	1.2687965592
241	-0.819377741	1.309875096	-1.050314144	-0.819377741	1.2687916152
242	-0.817047083	1.3097509366	-1.0476197	-0.817047083	1.2687787231
243	-0.814726036	1.3096189766	-1.044926459	-0.814726036	1.2687579753
244	-0.812414522	1.3094793077	-1.042234446	-0.812414522	1.268729463
245	-0.810112461	1.3093320208	-1.039543684	-0.810112461	1.2686932757
246	-0.807819777	1.309177205	-1.036854195	-0.807819777	1.2686495021
247	-0.805536395	1.3090149485	-1.034166	-0.805536395	1.2685982292
248	-0.803262238	1.3088453379	-1.031479121	-0.803262238	1.2685395429
249	-0.800997233	1.3086684588	-1.028793578	-0.800997233	1.2684735281
250	-0.798741306	1.3084843955	-1.026109393	-0.798741306	1.2684002683
251	-0.796494385	1.3082932312	-1.023426584	-0.796494385	1.2683198457
252	-0.794256397	1.3080950477	-1.020745172	-0.794256397	1.2682323416
253	-0.792027274	1.3078899259	-1.018065175	-0.792027274	1.2681378361
254	-0.789806943	1.3076779454	-1.015386611	-0.789806943	1.2680364081
255	-0.787595337	1.3074591848	-1.012709499	-0.787595337	1.2679281354
256	-0.785392387	1.3072337216	-1.010033857	-0.785392387	1.2678130949
257	-0.783198025	1.307001632	-1.007359702	-0.783198025	1.2676913622
258	-0.781012186	1.3067629914	-1.004687051	-0.781012186	1.2675630121
259	-0.778834802	1.3065178741	-1.002015919	-0.778834802	1.2674281181
260	-0.776665809	1.3062663534	-0.999346324	-0.776665809	1.2672867529
261	-0.774505142	1.3060085016	-0.996678281	-0.774505142	1.2671389881
262	-0.772352738	1.3057443898	-0.994011806	-0.772352738	1.2669848945
263	-0.770208533	1.3054740884	-0.991346912	-0.770208533	1.2668245419
264	-0.768072466	1.3051976668	-0.988683616	-0.768072466	1.2666579988
265	-0.765944474	1.3049151934	-0.986021931	-0.765944474	1.2664853334
266	-0.763824498	1.3046267356	-0.983361872	-0.763824498	1.2663066124
267	-0.761712477	1.3043323601	-0.980703451	-0.761712477	1.266121902
268	-0.759608351	1.3040321325	-0.978046683	-0.759608351	1.2659312674
269	-0.757512062	1.3037261176	-0.97539158	-0.757512062	1.2657347729
270	-0.755423551	1.3034143795	-0.972738155	-0.755423551	1.2655324819
271	-0.753342761	1.3030969812	-0.97008642	-0.753342761	1.2653244571
272	-0.751269635	1.3027739851	-0.967436387	-0.751269635	1.2651107604
273	-0.749204117	1.3024454525	-0.964788069	-0.749204117	1.2648914526
274	-0.747146151	1.3021114441	-0.962141477	-0.747146151	1.2646665942
275	-0.745095682	1.3017720197	-0.959496621	-0.745095682	1.2644362444
276	-0.743052656	1.3014272386	-0.956853513	-0.743052656	1.264200462
277	-0.741017019	1.3010771588	-0.954212163	-0.741017019	1.2639593048
278	-0.738988718	1.3007218381	-0.951572583	-0.738988718	1.26371283
279	-0.7369677	1.3003613332	-0.948934781	-0.7369677	1.2634610941
280	-0.734953912	1.2999957001	-0.946298769	-0.734953912	1.2632041527
281	-0.732947304	1.2996249943	-0.943664554	-0.732947304	1.2629420608
282	-0.730947824	1.2992492704	-0.941032148	-0.730947824	1.2626748728
283	-0.728955421	1.2988685824	-0.938401559	-0.728955421	1.2624026422
284	-0.726970047	1.2984829834	-0.935772796	-0.726970047	1.2621254219
285	-0.724991651	1.2980925261	-0.933145868	-0.724991651	1.2618432643
286	-0.723020185	1.2976972624	-0.930520783	-0.723020185	1.2615562209
287	-0.7210556	1.2972972436	-0.927897549	-0.7210556	1.2612643428
288	-0.719097849	1.2968925203	-0.925276175	-0.719097849	1.2609676801
289	-0.717146883	1.2964831424	-0.922656668	-0.717146883	1.2606662826
290	-0.715202656	1.2960691594	-0.920039036	-0.715202656	1.2603601994
291	-0.713265122	1.29565062	-0.917423286	-0.713265122	1.260049479
292	-0.711334235	1.2952275723	-0.914809426	-0.711334235	1.2597341692
293	-0.70940995	1.2948000639	-0.912197462	-0.70940995	1.2594143174
294	-0.70749222	1.2943681417	-0.909587401	-0.70749222	1.2590899701
295	-0.705581003	1.293931852	-0.90697925	-0.705581003	1.2587611737
296	-0.703676253	1.2934912408	-0.904373016	-0.703676253	1.2584279735
297	-0.701777927	1.2930463533	-0.901768704	-0.701777927	1.2580904147
298	-0.699885982	1.2925972341	-0.899166321	-0.699885982	1.2577485418
299	-0.698000376	1.2921439274	-0.896565872	-0.698000376	1.2574023986
300	-0.696121065	1.2916864768	-0.893967364	-0.696121065	1.2570520285
301	-0.694248008	1.2912249254	-0.891370802	-0.694248008	1.2566974745
302	-0.692381164	1.2907593157	-0.888776191	-0.692381164	1.2563387789
303	-0.690520491	1.2902896898	-0.886183536	-0.690520491	1.2559759836
304	-0.688665949	1.2898160893	-0.883592843	-0.688665949	1.2556091299
305	-0.686817498	1.2893385552	-0.881004116	-0.686817498	1.2552382587
306	-0.684975096	1.2888571281	-0.878417361	-0.684975096	1.2548634104
307	-0.683138706	1.288371848	-0.875832582	-0.683138706	1.254484625
308	-0.681308288	1.2878827545	-0.873249783	-0.681308288	1.2541019417
309	-0.679483804	1.2873898867	-0.870668969	-0.679483804	1.2537153997
310	-0.677665214	1.2868932834	-0.868090143	-0.677665214	1.2533250375
311	-0.675852481	1.2863929827	-0.865513311	-0.675852481	1.252930893
312	-0.674045568	1.2858890224	-0.862938475	-0.674045568	1.252533004
313	-0.672244437	1.2853814398	-0.86036564	-0.672244437	1.2521314076
314	-0.670449051	1.2848702718	-0.857794809	-0.670449051	1.2517261405
315	-0.668659373	1.2843555549	-0.855225987	-0.668659373	1.2513172392
316	-0.666875369	1.283837325	-0.852659175	-0.666875369	1.2509047395
317	-0.665097001	1.2833156178	-0.850094378	-0.665097001	1.2504886769
318	-0.663324234	1.2827904685	-0.847531598	-0.663324234	1.2500690865
319	-0.661557033	1.2822619119	-0.844970839	-0.661557033	1.249646003
320	-0.659795363	1.2817299823	-0.842412104	-0.659795363	1.2492194608
321	-0.65803919	1.2811947138	-0.839855395	-0.65803919	1.2487894936
322	-0.656288479	1.28065614	-0.837300715	-0.656288479	1.248356135
323	-0.654543197	1.280114294	-0.834748067	-0.654543197	1.2479194182
324	-0.65280331	1.2795692089	-0.832197453	-0.65280331	1.2474793759
325	-0.651068785	1.2790209169	-0.829648876	-0.651068785	1.2470360405
326	-0.649339588	1.2784694502	-0.827102337	-0.649339588	1.246589444
327	-0.647615688	1.2779148406	-0.824557839	-0.647615688	1.2461396182
328	-0.645897051	1.2773571194	-0.822015385	-0.645897051	1.2456865943
329	-0.644183646	1.2767963178	-0.819474975	-0.644183646	1.2452304033
330	-0.642475442	1.2762324662	-0.816936612	-0.642475442	1.2447710759
331	-0.640772405	1.2756655952	-0.814400298	-0.640772405	1.2443086423
332	-0.639074507	1.2750957346	-0.811866034	-0.639074507	1.2438431325
333	-0.637381714	1.2745229142	-0.809333822	-0.637381714	1.243374576
334	-0.635693998	1.2739471634	-0.806803663	-0.635693998	1.2429030022
335	-0.634011327	1.273368511	-0.804275559	-0.634011327	1.2424284401
336	-0.632333671	1.2727869858	-0.801749511	-0.632333671	1.2419509183
337	-0.630661001	1.2722026162	-0.799225521	-0.630661001	1.2414704652
338	-0.628993287	1.2716154302	-0.796703589	-0.628993287	1.2409871087
339	-0.6273305	1.2710254556	-0.794183717	-0.6273305	1.2405008767
340	-0.625672611	1.2704327199	-0.791665905	-0.625672611	1.2400117965
341	-0.624019591	1.2698372501	-0.789150155	-0.624019591	1.2395198953
342	-0.622371411	1.2692390732	-0.786636468	-0.622371411	1.2390251998
343	-0.620728043	1.2686382157	-0.784124843	-0.620728043	1.2385277368
344	-0.619089459	1.2680347038	-0.781615283	-0.619089459	1.2380275323
345	-0.617455632	1.2674285637	-0.779107787	-0.617455632	1.2375246125
346	-0.615826534	1.2668198209	-0.776602356	-0.615826534	1.237019003
347	-0.614202138	1.2662085009	-0.77409899	-0.614202138	1.2365107292
348	-0.612582416	1.265594629	-0.771597691	-0.612582416	1.2359998163
349	-0.610967341	1.2649782298	-0.769098458	-0.610967341	1.2354862892
350	-0.609356888	1.2643593282	-0.766601291	-0.609356888	1.2349701725
351	-0.607751029	1.2637379484	-0.764106192	-0.607751029	1.2344514906
352	-0.606149739	1.2631141146	-0.761613159	-0.606149739	1.2339302675
353	-0.604552992	1.2624878505	-0.759122193	-0.604552992	1.2334065273
354	-0.602960762	1.2618591799	-0.756633295	-0.602960762	1.2328802934
355	-0.601373023	1.261228126	-0.754146464	-0.601373023	1.2323515892
356	-0.599789751	1.2605947119	-0.751661699	-0.599789751	1.2318204379
357	-0.598210919	1.2599589605	-0.749179002	-0.598210919	1.2312868622
358	-0.596636504	1.2593208944	-0.746698371	-0.596636504	1.2307508849
359	-0.595066481	1.258680536	-0.744219807	-0.595066481	1.2302125284
360	-0.593500824	1.2580379074	-0.741743309	-0.593500824	1.2296718148
361	-0.591939511	1.2573930305	-0.739268876	-0.591939511	1.2291287661
362	-0.590382517	1.2567459271	-0.736796509	-0.590382517	1.2285834039
363	-0.588829818	1.2560966185	-0.734326207	-0.588829818	1.2280357498
364	-0.587281391	1.255445126	-0.731857969	-0.587281391	1.2274858251
365	-0.585737211	1.2547914707	-0.729391795	-0.585737211	1.2269336508
366	-0.584197257	1.2541356733	-0.726927685	-0.584197257	1.2263792477
367	-0.582661504	1.2534777545	-0.724465637	-0.582661504	1.2258226364
368	-0.58112993	1.2528177345	-0.72200565	-0.58112993	1.2252638375
369	-0.579602513	1.2521556336	-0.719547725	-0.579602513	1.2247028711
370	-0.578079229	1.2514914716	-0.71709186	-0.578079229	1.2241397571
371	-0.576560056	1.2508252685	-0.714638055	-0.576560056	1.2235745155
372	-0.575044973	1.2501570437	-0.712186308	-0.575044973	1.2230071657
373	-0.573533958	1.2494868166	-0.709736619	-0.573533958	1.2224377273
374	-0.572026987	1.2488146063	-0.707288987	-0.572026987	1.2218662194
375	-0.570524041	1.2481404319	-0.70484341	-0.570524041	1.2212926611
376	-0.569025097	1.247464312	-0.702399888	-0.569025097	1.2207170711
377	-0.567530135	1.2467862653	-0.69995842	-0.567530135	1.2201394681
378	-0.566039133	1.2461063101	-0.697519004	-0.566039133	1.2195598707
379	-0.56455207	1.2454244648	-0.69508164	-0.56455207	1.2189782969
380	-0.563068925	1.2447407472	-0.692646325	-0.563068925	1.2183947651
381	-0.561589678	1.2440551754	-0.69021306	-0.561589678	1.2178092929
382	-0.560114309	1.2433677668	-0.687781842	-0.560114309	1.2172218983
383	-0.558642797	1.2426785391	-0.68535267	-0.558642797	1.2166325987
384	-0.557175122	1.2419875095	-0.682925544	-0.557175122	1.2160414116
385	-0.555711264	1.2412946953	-0.680500461	-0.555711264	1.2154483541
386	-0.554251204	1.2406001133	-0.67807742	-0.554251204	1.2148534433
387	-0.552794921	1.2399037804	-0.67565642	-0.552794921	1.2142566961
388	-0.551342396	1.2392057133	-0.67323746	-0.551342396	1.2136581293
389	-0.54989361	1.2385059284	-0.670820537	-0.54989361	1.2130577593
390	-0.548448544	1.237804442	-0.66840565	-0.548448544	1.2124556026
391	-0.547007178	1.2371012704	-0.665992799	-0.547007178	1.2118516753
392	-0.545569494	1.2363964295	-0.66358198	-0.545569494	1.2112459937
393	-0.544135473	1.2356899352	-0.661173194	-0.544135473	1.2106385736
394	-0.542705096	1.2349818031	-0.658766437	-0.542705096	1.2100294308
395	-0.541278345	1.2342720488	-0.656361708	-0.541278345	1.2094185808
396	-0.539855201	1.2335606878	-0.653959006	-0.539855201	1.2088060393
397	-0.538435647	1.2328477351	-0.651558329	-0.538435647	1.2081918214
398	-0.537019663	1.232133206	-0.649159674	-0.537019663	1.2075759424
399	-0.535607233	1.2314171154	-0.646763042	-0.535607233	1.2069584173
400	-0.534198339	1.2306994781	-0.644368429	-0.534198339	1.206339261
401	-0.532792962	1.2299803087	-0.641975833	-0.532792962	1.2057184883
402	-0.531391086	1.2292596218	-0.639585254	-0.531391086	1.2050961137
403	-0.529992693	1.2285374317	-0.637196688	-0.529992693	1.2044721517
404	-0.528597765	1.2278137527	-0.634810135	-0.528597765	1.2038466167
405	-0.527206286	1.2270885989	-0.632425592	-0.527206286	1.2032195228
406	-0.525818238	1.2263619843	-0.630043057	-0.525818238	1.2025908841
407	-0.524433605	1.2256339228	-0.627662528	-0.524433605	1.2019607146
408	-0.52305237	1.2249044279	-0.625284004	-0.52305237	1.201329028
409	-0.521674516	1.2241735134	-0.622907483	-0.521674516	1.200695838
410	-0.520300027	1.2234411927	-0.620532962	-0.520300027	1.2000611582
411	-0.518928886	1.222707479	-0.618160439	-0.518928886	1.199425002
412	-0.517561078	1.2219723856	-0.615789912	-0.517561078	1.1987873827
413	-0.516196585	1.2212359257	-0.61342138	-0.516196585	1.1981483134
414	-0.514835392	1.220498112	-0.61105484	-0.514835392	1.1975078072
415	-0.513477483	1.2197589575	-0.60869029	-0.513477483	1.196865877
416	-0.512122842	1.2190184748	-0.606327728	-0.512122842	1.1962225356
417	-0.510771453	1.2182766767	-0.603967152	-0.510771453	1.1955777958
418	-0.509423302	1.2175335755	-0.601608559	-0.509423302	1.1949316701
419	-0.508078371	1.2167891835	-0.599251948	-0.508078371	1.1942841709
420	-0.506736647	1.2160435132	-0.596897316	-0.506736647	1.1936353107
421	-0.505398114	1.2152965765	-0.594544661	-0.505398114	1.1929851015
422	-0.504062756	1.2145483855	-0.592193982	-0.504062756	1.1923335556
423	-0.502730559	1.2137989521	-0.589845274	-0.502730559	1.191680685
424	-0.501401507	1.2130482881	-0.587498538	-0.501401507	1.1910265016
425	-0.500075587	1.2122964053	-0.585153769	-0.500075587	1.1903710171
426	-0.498752782	1.2115433151	-0.582810966	-0.498752782	1.1897142432
427	-0.49743308	1.2107890291	-0.580470127	-0.49743308	1.1890561916
428	-0.496116464	1.2100335586	-0.578131249	-0.496116464	1.1883968736
429	-0.49480292	1.2092769149	-0.57579433	-0.49480292	1.1877363007
430	-0.493492435	1.2085191092	-0.573459368	-0.493492435	1.1870744842
431	-0.492184995	1.2077601525	-0.57112636	-0.492184995	1.1864114352
432	-0.490880584	1.2070000559	-0.568795304	-0.490880584	1.1857471647
433	-0.489579189	1.2062388301	-0.566466197	-0.489579189	1.1850816838
434	-0.488280796	1.2054764859	-0.564139038	-0.488280796	1.1844150033
435	-0.486985392	1.204713034	-0.561813824	-0.486985392	1.183747134
436	-0.485692962	1.203948485	-0.559490552	-0.485692962	1.1830780865
437	-0.484403492	1.2031828493	-0.55716922	-0.484403492	1.1824078715
438	-0.483116971	1.2024161374	-0.554849826	-0.483116971	1.1817364995
439	-0.481833383	1.2016483595	-0.552532367	-0.481833383	1.1810639807
440	-0.480552715	1.2008795258	-0.55021684	-0.480552715	1.1803903256
441	-0.479274955	1.2001096464	-0.547903244	-0.479274955	1.1797155444
442	-0.47800009	1.1993387314	-0.545591576	-0.47800009	1.1790396471
443	-0.476728105	1.1985667906	-0.543281833	-0.476728105	1.1783626439
444	-0.475458988	1.1977938339	-0.540974014	-0.475458988	1.1776845446
445	-0.474192727	1.1970198711	-0.538668114	-0.474192727	1.1770053591
446	-0.472929307	1.1962449117	-0.536364133	-0.472929307	1.1763250972
447	-0.471668718	1.1954689655	-0.534062067	-0.471668718	1.1756437686
448	-0.470410945	1.1946920419	-0.531761914	-0.470410945	1.1749613828
449	-0.469155977	1.1939141502	-0.529463671	-0.469155977	1.1742779495
450	-0.4679038	1.1931352999	-0.527167337	-0.4679038	1.1735934779
451	-0.466654404	1.1923555001	-0.524872908	-0.466654404	1.1729079776
452	-0.465407774	1.19157476	-0.522580381	-0.465407774	1.1722214577
453	-0.464163899	1.1907930888	-0.520289755	-0.464163899	1.1715339275
454	-0.462922768	1.1900104953	-0.518001027	-0.462922768	1.170845396
455	-0.461684367	1.1892269886	-0.515714194	-0.461684367	1.1701558724
456	-0.460448684	1.1884425775	-0.513429254	-0.460448684	1.1694653655
457	-0.459215709	1.1876572707	-0.511146204	-0.459215709	1.1687738842
458	-0.457985429	1.1868710769	-0.508865041	-0.457985429	1.1680814374
459	-0.456757832	1.1860840048	-0.506585763	-0.456757832	1.1673880338
460	-0.455532906	1.1852960629	-0.504308368	-0.455532906	1.1666936819
461	-0.454310641	1.1845072597	-0.502032852	-0.454310641	1.1659983905
462	-0.453091024	1.1837176035	-0.499759214	-0.453091024	1.165302168
463	-0.451874044	1.1829271027	-0.49748745	-0.451874044	1.1646050228
464	-0.450659689	1.1821357655	-0.495217558	-0.450659689	1.1639069633
465	-0.449447949	1.1813436001	-0.492949536	-0.449447949	1.1632079978
466	-0.448238812	1.1805506146	-0.490683381	-0.448238812	1.1625081346
467	-0.447032267	1.179756817	-0.488419089	-0.447032267	1.1618073817
468	-0.445828303	1.1789622154	-0.486156659	-0.445828303	1.1611057472
469	-0.444626909	1.1781668176	-0.483896088	-0.444626909	1.1604032393
470	-0.443428073	1.1773706314	-0.481637374	-0.443428073	1.1596998657
471	-0.442231786	1.1765736647	-0.479380513	-0.442231786	1.1589956344
472	-0.441038036	1.175775925	-0.477125503	-0.441038036	1.1582905532
473	-0.439846812	1.1749774201	-0.474872342	-0.439846812	1.1575846299
474	-0.438658104	1.1741781576	-0.472621026	-0.438658104	1.1568778721
475	-0.437471901	1.1733781448	-0.470371553	-0.437471901	1.1561702875
476	-0.436288193	1.1725773893	-0.468123921	-0.436288193	1.1554618835
