time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2	tvc2_rcs1	tvc2_rcs2
269	-0.757512062	1.3741342429	-0.817446495	-0.757512062	1.2973830784	-0.757512062	1.2973830784
270	-0.755423551	1.3732114973	-0.811722982	-0.755423551	1.2970925281	-0.755423551	1.2970925281
271	-0.753342761	1.3722846119	-0.806012314	-0.753342761	1.2967963004	-0.753342761	1.2967963004
272	-0.751269635	1.3713536535	-0.800314525	-0.751269635	1.2964944578	-0.751269635	1.2964944578
273	-0.749204117	1.3704186875	-0.79462965	-0.749204117	1.2961870615	-0.749204117	1.2961870615
274	-0.747146151	1.3694797788	-0.78895772	-0.747146151	1.2958741721	-0.747146151	1.2958741721
275	-0.745095682	1.3685369911	-0.783298765	-0.745095682	1.2955558495	-0.745095682	1.2955558495
276	-0.743052656	1.3675903869	-0.777652813	-0.743052656	1.2952321526	-0.743052656	1.2952321526
277	-0.741017019	1.3666400281	-0.772019892	-0.741017019	1.2949031398	-0.741017019	1.2949031398
278	-0.738988718	1.3656859754	-0.766400027	-0.738988718	1.2945688685	-0.738988718	1.2945688685
279	-0.7369677	1.3647282888	-0.760793242	-0.7369677	1.2942293955	-0.7369677	1.2942293955
280	-0.734953912	1.3637670271	-0.755199559	-0.734953912	1.2938847768	-0.734953912	1.2938847768
281	-0.732947304	1.3628022484	-0.749619001	-0.732947304	1.2935350677	-0.732947304	1.2935350677
282	-0.730947824	1.3618340101	-0.744051586	-0.730947824	1.2931803229	-0.730947824	1.2931803229
283	-0.728955421	1.3608623683	-0.738497334	-0.728955421	1.2928205962	-0.728955421	1.2928205962
284	-0.726970047	1.3598873785	-0.732956261	-0.726970047	1.2924559408	-0.726970047	1.2924559408
285	-0.724991651	1.3589090955	-0.727428384	-0.724991651	1.2920864094	-0.724991651	1.2920864094
286	-0.723020185	1.357927573	-0.721913717	-0.723020185	1.2917120538	-0.723020185	1.2917120538
287	-0.7210556	1.3569428641	-0.716412274	-0.7210556	1.2913329252	-0.7210556	1.2913329252
288	-0.719097849	1.3559550211	-0.710924067	-0.719097849	1.2909490743	-0.719097849	1.2909490743
289	-0.717146883	1.3549640953	-0.705449107	-0.717146883	1.2905605509	-0.717146883	1.2905605509
290	-0.715202656	1.3539701375	-0.699987405	-0.715202656	1.2901674044	-0.715202656	1.2901674044
291	-0.713265122	1.3529731977	-0.69453897	-0.713265122	1.2897696835	-0.713265122	1.2897696835
292	-0.711334235	1.3519733251	-0.68910381	-0.711334235	1.2893674364	-0.711334235	1.2893674364
293	-0.70940995	1.3509705681	-0.683681931	-0.70940995	1.2889607105	-0.70940995	1.2889607105
294	-0.70749222	1.3499649746	-0.678273339	-0.70749222	1.2885495527	-0.70749222	1.2885495527
295	-0.705581003	1.3489565916	-0.672878041	-0.705581003	1.2881340095	-0.705581003	1.2881340095
296	-0.703676253	1.3479454655	-0.667496039	-0.703676253	1.2877141266	-0.703676253	1.2877141266
297	-0.701777927	1.346931642	-0.662127336	-0.701777927	1.2872899493	-0.701777927	1.2872899493
298	-0.699885982	1.3459151662	-0.656771936	-0.699885982	1.2868615221	-0.699885982	1.2868615221
299	-0.698000376	1.3448960825	-0.651429838	-0.698000376	1.2864288893	-0.698000376	1.2864288893
300	-0.696121065	1.3438744347	-0.646101045	-0.696121065	1.2859920944	-0.696121065	1.2859920944
301	-0.694248008	1.3428502658	-0.640785554	-0.694248008	1.2855511805	-0.694248008	1.2855511805
302	-0.692381164	1.3418236183	-0.635483366	-0.692381164	1.2851061901	-0.692381164	1.2851061901
303	-0.690520491	1.3407945342	-0.630194477	-0.690520491	1.2846571653	-0.690520491	1.2846571653
304	-0.688665949	1.3397630547	-0.624918886	-0.688665949	1.2842041476	-0.688665949	1.2842041476
305	-0.686817498	1.3387292206	-0.619656588	-0.686817498	1.283747178	-0.686817498	1.283747178
306	-0.684975096	1.3376930719	-0.614407579	-0.684975096	1.2832862971	-0.684975096	1.2832862971
307	-0.683138706	1.3366546481	-0.609171855	-0.683138706	1.282821545	-0.683138706	1.282821545
308	-0.681308288	1.3356139883	-0.603949409	-0.681308288	1.2823529611	-0.681308288	1.2823529611
309	-0.679483804	1.3345711308	-0.598740235	-0.679483804	1.2818805848	-0.679483804	1.2818805848
310	-0.677665214	1.3335261135	-0.593544327	-0.677665214	1.2814044545	-0.677665214	1.2814044545
311	-0.675852481	1.3324789739	-0.588361675	-0.675852481	1.2809246085	-0.675852481	1.2809246085
312	-0.674045568	1.3314297486	-0.583192272	-0.674045568	1.2804410846	-0.674045568	1.2804410846
313	-0.672244437	1.330378474	-0.578036109	-0.672244437	1.27995392	-0.672244437	1.27995392
314	-0.670449051	1.3293251858	-0.572893177	-0.670449051	1.2794631517	-0.670449051	1.2794631517
315	-0.668659373	1.3282699194	-0.567763464	-0.668659373	1.278968816	-0.668659373	1.278968816
316	-0.666875369	1.3272127095	-0.562646961	-0.666875369	1.2784709491	-0.666875369	1.2784709491
317	-0.665097001	1.3261535904	-0.557543655	-0.665097001	1.2779695865	-0.665097001	1.2779695865
318	-0.663324234	1.3250925959	-0.552453536	-0.663324234	1.2774647634	-0.663324234	1.2774647634
319	-0.661557033	1.3240297594	-0.54737659	-0.661557033	1.2769565146	-0.661557033	1.2769565146
320	-0.659795363	1.3229651137	-0.542312805	-0.659795363	1.2764448745	-0.659795363	1.2764448745
321	-0.65803919	1.3218986913	-0.537262168	-0.65803919	1.2759298771	-0.65803919	1.2759298771
322	-0.656288479	1.3208305241	-0.532224664	-0.656288479	1.2754115559	-0.656288479	1.2754115559
323	-0.654543197	1.3197606437	-0.527200279	-0.654543197	1.2748899443	-0.654543197	1.2748899443
324	-0.65280331	1.3186890812	-0.522188998	-0.65280331	1.274365075	-0.65280331	1.274365075
325	-0.651068785	1.3176158672	-0.517190807	-0.651068785	1.2738369806	-0.651068785	1.2738369806
326	-0.649339588	1.316541032	-0.512205688	-0.649339588	1.2733056931	-0.649339588	1.2733056931
327	-0.647615688	1.3154646054	-0.507233627	-0.647615688	1.2727712443	-0.647615688	1.2727712443
328	-0.645897051	1.3143866168	-0.502274606	-0.645897051	1.2722336655	-0.645897051	1.2722336655
329	-0.644183646	1.3133070953	-0.497328609	-0.644183646	1.2716929879	-0.644183646	1.2716929879
330	-0.642475442	1.3122260694	-0.492395618	-0.642475442	1.271149242	-0.642475442	1.271149242
331	-0.640772405	1.3111435674	-0.487475615	-0.640772405	1.2706024583	-0.640772405	1.2706024583
332	-0.639074507	1.3100596172	-0.482568583	-0.639074507	1.2700526667	-0.639074507	1.2700526667
333	-0.637381714	1.3089742461	-0.477674502	-0.637381714	1.2694998969	-0.637381714	1.2694998969
334	-0.635693998	1.3078874813	-0.472793355	-0.635693998	1.2689441783	-0.635693998	1.2689441783
335	-0.634011327	1.3067993495	-0.467925121	-0.634011327	1.2683855398	-0.634011327	1.2683855398
336	-0.632333671	1.3057098771	-0.463069782	-0.632333671	1.2678240102	-0.632333671	1.2678240102
337	-0.630661001	1.3046190901	-0.458227317	-0.630661001	1.2672596179	-0.630661001	1.2672596179
338	-0.628993287	1.3035270141	-0.453397706	-0.628993287	1.2666923909	-0.628993287	1.2666923909
339	-0.6273305	1.3024336744	-0.44858093	-0.6273305	1.2661223569	-0.6273305	1.2661223569
340	-0.625672611	1.3013390961	-0.443776966	-0.625672611	1.2655495435	-0.625672611	1.2655495435
341	-0.624019591	1.3002433037	-0.438985795	-0.624019591	1.2649739778	-0.624019591	1.2649739778
342	-0.622371411	1.2991463215	-0.434207395	-0.622371411	1.2643956866	-0.622371411	1.2643956866
343	-0.620728043	1.2980481736	-0.429441743	-0.620728043	1.2638146966	-0.620728043	1.2638146966
344	-0.619089459	1.2969488835	-0.42468882	-0.619089459	1.263231034	-0.619089459	1.263231034
345	-0.617455632	1.2958484747	-0.419948601	-0.617455632	1.2626447248	-0.617455632	1.2626447248
346	-0.615826534	1.2947469701	-0.415221066	-0.615826534	1.2620557947	-0.615826534	1.2620557947
347	-0.614202138	1.2936443924	-0.41050619	-0.614202138	1.2614642693	-0.614202138	1.2614642693
348	-0.612582416	1.2925407642	-0.405803953	-0.612582416	1.2608701736	-0.612582416	1.2608701736
349	-0.610967341	1.2914361075	-0.40111433	-0.610967341	1.2602735326	-0.610967341	1.2602735326
350	-0.609356888	1.2903304441	-0.396437298	-0.609356888	1.2596743708	-0.609356888	1.2596743708
351	-0.607751029	1.2892237956	-0.391772834	-0.607751029	1.2590727128	-0.607751029	1.2590727128
352	-0.606149739	1.2881161832	-0.387120914	-0.606149739	1.2584685825	-0.606149739	1.2584685825
353	-0.604552992	1.287007628	-0.382481514	-0.604552992	1.2578620039	-0.604552992	1.2578620039
354	-0.602960762	1.2858981506	-0.377854611	-0.602960762	1.2572530005	-0.602960762	1.2572530005
355	-0.601373023	1.2847877714	-0.373240179	-0.601373023	1.2566415957	-0.601373023	1.2566415957
356	-0.599789751	1.2836765106	-0.368638195	-0.599789751	1.2560278127	-0.599789751	1.2560278127
357	-0.598210919	1.2825643881	-0.364048633	-0.598210919	1.2554116743	-0.598210919	1.2554116743
358	-0.596636504	1.2814514235	-0.35947147	-0.596636504	1.2547932031	-0.596636504	1.2547932031
359	-0.595066481	1.2803376363	-0.35490668	-0.595066481	1.2541724215	-0.595066481	1.2541724215
360	-0.593500824	1.2792230454	-0.350354238	-0.593500824	1.2535493517	-0.593500824	1.2535493517
361	-0.591939511	1.2781076699	-0.345814119	-0.591939511	1.2529240156	-0.591939511	1.2529240156
362	-0.590382517	1.2769915283	-0.341286297	-0.590382517	1.2522964348	-0.590382517	1.2522964348
363	-0.588829818	1.275874639	-0.336770747	-0.588829818	1.251666631	-0.588829818	1.251666631
364	-0.587281391	1.2747570201	-0.332267443	-0.587281391	1.2510346254	-0.587281391	1.2510346254
365	-0.585737211	1.2736386896	-0.327776359	-0.585737211	1.2504004388	-0.585737211	1.2504004388
366	-0.584197257	1.2725196651	-0.323297471	-0.584197257	1.2497640923	-0.584197257	1.2497640923
367	-0.582661504	1.2713999641	-0.31883075	-0.582661504	1.2491256064	-0.582661504	1.2491256064
368	-0.58112993	1.2702796038	-0.314376172	-0.58112993	1.2484850015	-0.58112993	1.2484850015
369	-0.579602513	1.2691586012	-0.309933709	-0.579602513	1.2478422977	-0.579602513	1.2478422977
370	-0.578079229	1.2680369731	-0.305503337	-0.578079229	1.2471975151	-0.578079229	1.2471975151
371	-0.576560056	1.266914736	-0.301085027	-0.576560056	1.2465506734	-0.576560056	1.2465506734
372	-0.575044973	1.2657919063	-0.296678754	-0.575044973	1.2459017922	-0.575044973	1.2459017922
373	-0.573533958	1.2646685002	-0.292284491	-0.573533958	1.2452508909	-0.573533958	1.2452508909
374	-0.572026987	1.2635445335	-0.28790221	-0.572026987	1.2445979887	-0.572026987	1.2445979887
375	-0.570524041	1.2624200219	-0.283531886	-0.570524041	1.2439431045	-0.570524041	1.2439431045
376	-0.569025097	1.2612949811	-0.279173492	-0.569025097	1.2432862571	-0.569025097	1.2432862571
377	-0.567530135	1.2601694263	-0.274826999	-0.567530135	1.2426274651	-0.567530135	1.2426274651
378	-0.566039133	1.2590433726	-0.270492382	-0.566039133	1.241966747	-0.566039133	1.241966747
379	-0.56455207	1.2579168351	-0.266169612	-0.56455207	1.241304121	-0.56455207	1.241304121
380	-0.563068925	1.2567898284	-0.261858663	-0.563068925	1.2406396052	-0.563068925	1.2406396052
381	-0.561589678	1.255662367	-0.257559508	-0.561589678	1.2399732173	-0.561589678	1.2399732173
382	-0.560114309	1.2545344654	-0.253272119	-0.560114309	1.2393049752	-0.560114309	1.2393049752
383	-0.558642797	1.2534061378	-0.248996468	-0.558642797	1.2386348963	-0.558642797	1.2386348963
384	-0.557175122	1.2522773981	-0.244732529	-0.557175122	1.237962998	-0.557175122	1.237962998
385	-0.555711264	1.2511482602	-0.240480273	-0.555711264	1.2372892974	-0.555711264	1.2372892974
386	-0.554251204	1.2500187377	-0.236239673	-0.554251204	1.2366138115	-0.554251204	1.2366138115
387	-0.552794921	1.2488888441	-0.232010701	-0.552794921	1.2359365572	-0.552794921	1.2359365572
388	-0.551342396	1.2477585927	-0.227793331	-0.551342396	1.2352575512	-0.551342396	1.2352575512
389	-0.54989361	1.2466279966	-0.223587533	-0.54989361	1.2345768099	-0.54989361	1.2345768099
390	-0.548448544	1.2454970689	-0.219393281	-0.548448544	1.2338943498	-0.548448544	1.2338943498
391	-0.547007178	1.2443658223	-0.215210546	-0.547007178	1.2332101869	-0.547007178	1.2332101869
392	-0.545569494	1.2432342695	-0.211039301	-0.545569494	1.2325243373	-0.545569494	1.2325243373
393	-0.544135473	1.2421024229	-0.206879517	-0.544135473	1.2318368169	-0.544135473	1.2318368169
394	-0.542705096	1.2409702949	-0.202731168	-0.542705096	1.2311476414	-0.542705096	1.2311476414
395	-0.541278345	1.2398378977	-0.198594225	-0.541278345	1.2304568264	-0.541278345	1.2304568264
396	-0.539855201	1.2387052432	-0.194468659	-0.539855201	1.2297643873	-0.539855201	1.2297643873
397	-0.538435647	1.2375723434	-0.190354445	-0.538435647	1.2290703393	-0.538435647	1.2290703393
398	-0.537019663	1.2364392099	-0.186251552	-0.537019663	1.2283746975	-0.537019663	1.2283746975
399	-0.535607233	1.2353058544	-0.182159954	-0.535607233	1.227677477	-0.535607233	1.227677477
400	-0.534198339	1.2341722882	-0.178079622	-0.534198339	1.2269786926	-0.534198339	1.2269786926
401	-0.532792962	1.2330385227	-0.174010528	-0.532792962	1.2262783589	-0.532792962	1.2262783589
402	-0.531391086	1.2319045689	-0.169952645	-0.531391086	1.2255764905	-0.531391086	1.2255764905
403	-0.529992693	1.2307704379	-0.165905944	-0.529992693	1.2248731018	-0.529992693	1.2248731018
404	-0.528597765	1.2296361405	-0.161870398	-0.528597765	1.224168207	-0.528597765	1.224168207
405	-0.527206286	1.2285016874	-0.157845978	-0.527206286	1.2234618204	-0.527206286	1.2234618204
406	-0.525818238	1.2273670894	-0.153832656	-0.525818238	1.2227539559	-0.525818238	1.2227539559
407	-0.524433605	1.2262323567	-0.149830405	-0.524433605	1.2220446273	-0.524433605	1.2220446273
408	-0.52305237	1.2250974997	-0.145839196	-0.52305237	1.2213338484	-0.52305237	1.2213338484
409	-0.521674516	1.2239625287	-0.141859001	-0.521674516	1.2206216329	-0.521674516	1.2206216329
410	-0.520300027	1.2228274537	-0.137889792	-0.520300027	1.2199079941	-0.520300027	1.2199079941
411	-0.518928886	1.2216922846	-0.133931542	-0.518928886	1.2191929455	-0.518928886	1.2191929455
412	-0.517561078	1.2205570313	-0.129984223	-0.517561078	1.2184765002	-0.517561078	1.2184765002
413	-0.516196585	1.2194217035	-0.126047805	-0.516196585	1.2177586714	-0.516196585	1.2177586714
414	-0.514835392	1.2182863106	-0.122122263	-0.514835392	1.217039472	-0.514835392	1.217039472
415	-0.513477483	1.2171508623	-0.118207566	-0.513477483	1.216318915	-0.513477483	1.216318915
416	-0.512122842	1.2160153678	-0.114303689	-0.512122842	1.2155970129	-0.512122842	1.2155970129
417	-0.510771453	1.2148798364	-0.110410602	-0.510771453	1.2148737786	-0.510771453	1.2148737786
418	-0.509423302	1.2137442771	-0.106528278	-0.509423302	1.2141492244	-0.509423302	1.2141492244
419	-0.508078371	1.212608699	-0.102656689	-0.508078371	1.2134233627	-0.508078371	1.2134233627
420	-0.506736647	1.211473111	-0.098795808	-0.506736647	1.2126962058	-0.506736647	1.2126962058
421	-0.505398114	1.2103375217	-0.094945605	-0.505398114	1.211967766	-0.505398114	1.211967766
422	-0.504062756	1.20920194	-0.091106055	-0.504062756	1.2112380551	-0.504062756	1.2112380551
423	-0.502730559	1.2080663742	-0.087277128	-0.502730559	1.2105070852	-0.502730559	1.2105070852
424	-0.501401507	1.2069308329	-0.083458797	-0.501401507	1.209774868	-0.501401507	1.209774868
425	-0.500075587	1.2057953245	-0.079651035	-0.500075587	1.2090414154	-0.500075587	1.2090414154
426	-0.498752782	1.2046598571	-0.075853813	-0.498752782	1.2083067389	-0.498752782	1.2083067389
427	-0.49743308	1.2035244389	-0.072067105	-0.49743308	1.20757085	-0.49743308	1.20757085
428	-0.496116464	1.202389078	-0.068290882	-0.496116464	1.20683376	-0.496116464	1.20683376
429	-0.49480292	1.2012537822	-0.064525117	-0.49480292	1.2060954804	-0.49480292	1.2060954804
430	-0.493492435	1.2001185594	-0.060769783	-0.493492435	1.2053560223	-0.493492435	1.2053560223
431	-0.492184995	1.1989834174	-0.057024851	-0.492184995	1.2046153967	-0.492184995	1.2046153967
432	-0.490880584	1.1978483638	-0.053290295	-0.490880584	1.2038736148	-0.490880584	1.2038736148
433	-0.489579189	1.1967134061	-0.049566087	-0.489579189	1.2031306873	-0.489579189	1.2031306873
434	-0.488280796	1.1955785518	-0.0458522	-0.488280796	1.202386625	-0.488280796	1.202386625
435	-0.486985392	1.1944438083	-0.042148606	-0.486985392	1.2016414387	-0.486985392	1.2016414387
436	-0.485692962	1.1933091828	-0.038455278	-0.485692962	1.2008951389	-0.485692962	1.2008951389
437	-0.484403492	1.1921746826	-0.034772188	-0.484403492	1.2001477362	-0.484403492	1.2001477362
438	-0.483116971	1.1910403146	-0.03109931	-0.483116971	1.1993992409	-0.483116971	1.1993992409
439	-0.481833383	1.189906086	-0.027436617	-0.481833383	1.1986496634	-0.481833383	1.1986496634
440	-0.480552715	1.1887720035	-0.023784081	-0.480552715	1.1978990139	-0.480552715	1.1978990139
441	-0.479274955	1.1876380742	-0.020141674	-0.479274955	1.1971473025	-0.479274955	1.1971473025
442	-0.47800009	1.1865043046	-0.016509371	-0.47800009	1.1963945393	-0.47800009	1.1963945393
443	-0.476728105	1.1853707015	-0.012887144	-0.476728105	1.1956407342	-0.476728105	1.1956407342
444	-0.475458988	1.1842372715	-0.009274966	-0.475458988	1.1948858971	-0.475458988	1.1948858971
445	-0.474192727	1.183104021	-0.00567281	-0.474192727	1.1941300377	-0.474192727	1.1941300377
446	-0.472929307	1.1819709565	-0.00208065	-0.472929307	1.1933731658	-0.472929307	1.1933731658
447	-0.471668718	1.1808380843	0.0015015418	-0.471668718	1.1926152909	-0.471668718	1.1926152909
448	-0.470410945	1.1797054107	0.0050737918	-0.470410945	1.1918564226	-0.470410945	1.1918564226
449	-0.469155977	1.1785729418	0.0086361267	-0.469155977	1.1910965704	-0.469155977	1.1910965704
450	-0.4679038	1.1774406837	0.0121885732	-0.4679038	1.1903357434	-0.4679038	1.1903357434
451	-0.466654404	1.1763086426	0.0157311578	-0.466654404	1.1895739511	-0.466654404	1.1895739511
452	-0.465407774	1.1751768242	0.0192639071	-0.465407774	1.1888112026	-0.465407774	1.1888112026
453	-0.464163899	1.1740452346	0.0227868477	-0.464163899	1.188047507	-0.464163899	1.188047507
454	-0.462922768	1.1729138795	0.0263000058	-0.462922768	1.1872828734	-0.462922768	1.1872828734
455	-0.461684367	1.1717827647	0.029803408	-0.461684367	1.1865173107	-0.461684367	1.1865173107
456	-0.460448684	1.1706518958	0.0332970806	-0.460448684	1.1857508277	-0.460448684	1.1857508277
457	-0.459215709	1.1695212784	0.0367810498	-0.459215709	1.1849834333	-0.459215709	1.1849834333
458	-0.457985429	1.168390918	0.0402553419	-0.457985429	1.1842151362	-0.457985429	1.1842151362
459	-0.456757832	1.1672608201	0.043719983	-0.456757832	1.183445945	-0.456757832	1.183445945
460	-0.455532906	1.1661309901	0.0471749993	-0.455532906	1.1826758683	-0.455532906	1.1826758683
461	-0.454310641	1.1650014333	0.0506204167	-0.454310641	1.1819049146	-0.454310641	1.1819049146
462	-0.453091024	1.1638721549	0.0540562614	-0.453091024	1.1811330923	-0.453091024	1.1811330923
463	-0.451874044	1.1627431602	0.0574825592	-0.451874044	1.1803604097	-0.451874044	1.1803604097
464	-0.450659689	1.1616144542	0.060899336	-0.450659689	1.1795868752	-0.450659689	1.1795868752
465	-0.449447949	1.160486042	0.0643066176	-0.449447949	1.1788124969	-0.449447949	1.1788124969
466	-0.448238812	1.1593579286	0.0677044299	-0.448238812	1.178037283	-0.448238812	1.178037283
467	-0.447032267	1.158230119	0.0710927984	-0.447032267	1.1772612414	-0.447032267	1.1772612414
468	-0.445828303	1.157102618	0.0744717489	-0.445828303	1.1764843803	-0.445828303	1.1764843803
469	-0.444626909	1.1559754304	0.077841307	-0.444626909	1.1757067076	-0.444626909	1.1757067076
470	-0.443428073	1.154848561	0.0812014981	-0.443428073	1.1749282311	-0.443428073	1.1749282311
471	-0.442231786	1.1537220144	0.0845523477	-0.442231786	1.1741489585	-0.442231786	1.1741489585
472	-0.441038036	1.1525957953	0.0878938812	-0.441038036	1.1733688977	-0.441038036	1.1733688977
473	-0.439846812	1.1514699083	0.091226124	-0.439846812	1.1725880563	-0.439846812	1.1725880563
